timestamp,RECORD,TcRafat_Avg(1),TcRafat_Avg(2),TcRafat_Avg(3),TcRafat_Avg(4),TcRafat_Avg(5),TcRafat_Avg(6)
2021-03-03 04:16:00,32417,4.324346,4.57935,3.262776,3.532207,,18.89924
2021-03-03 04:17:00,32418,4.19153,4.456182,3.278132,3.554811,,18.93515
2021-03-03 04:18:00,32419,3.95119,4.133277,3.280237,3.558115,,18.95055
2021-03-03 04:19:00,32420,3.705577,3.891853,3.293428,3.568275,,18.88844
2021-03-03 04:20:00,32421,3.824039,4.101247,3.331188,3.543995,,18.9591
2021-03-03 04:21:00,32422,3.855589,4.179727,3.766227,3.361684,,18.82766
2021-03-03 04:22:00,32423,3.874048,4.301222,4.043533,3.898817,,18.81111
2021-03-03 04:23:00,32424,3.83204,4.103171,3.875958,3.749184,,18.83503
2021-03-03 04:24:00,32425,3.735279,4.099261,4.020019,3.880548,,18.83811
2021-03-03 04:25:00,32426,3.772747,4.242006,4.006832,3.719295,,18.98156
2021-03-03 04:26:00,32427,4.051934,4.562876,4.271483,3.954889,,18.88177
2021-03-03 04:27:00,32428,4.597344,4.933191,4.286904,3.904261,,18.92025
2021-03-03 04:28:00,32429,4.261597,4.88854,4.337533,3.993298,,18.86371
2021-03-03 04:29:00,32430,4.517729,5.036054,4.407319,4.080272,,18.93303
2021-03-03 04:30:00,32431,4.151677,4.844068,4.37798,4.194843,,18.92351
2021-03-03 04:31:00,32432,4.272458,4.555523,4.021231,3.960384,,18.8955
2021-03-03 04:32:00,32433,4.482636,4.838725,3.948045,3.751914,,18.87713
2021-03-03 04:33:00,32434,4.453307,4.686028,3.873727,3.777972,,18.95673
2021-03-03 04:34:00,32435,3.986128,4.363098,3.947166,3.886397,,18.90317
2021-03-03 04:35:00,32436,4.005297,4.597853,4.066186,3.968391,,18.84127
2021-03-03 04:36:00,32437,4.335164,4.756012,4.235546,4.066189,,18.87321
2021-03-03 04:37:00,32438,4.137268,4.469983,3.915473,4.027771,,18.99132
2021-03-03 04:38:00,32439,4.383465,4.721585,4.126927,4.076929,,18.83849
2021-03-03 04:39:00,32440,4.314074,4.609345,3.974237,3.986791,,18.90766
2021-03-03 04:40:00,32441,4.238052,4.597048,3.813825,3.822633,,18.89824
2021-03-03 04:41:00,32442,4.184449,4.524047,3.855247,3.841124,,18.92544
2021-03-03 04:42:00,32443,4.136866,4.40538,3.908092,3.851939,,18.85188
2021-03-03 04:43:00,32444,4.099185,4.42204,3.928684,3.790881,,18.86381
2021-03-03 04:44:00,32445,4.093435,4.44137,3.882526,3.671011,,18.87977
2021-03-03 04:45:00,32446,4.013693,4.325464,3.892141,3.650471,,18.97851
2021-03-03 04:46:00,32447,3.99703,4.25068,3.686964,3.562113,,18.8543
2021-03-03 04:47:00,32448,3.905012,4.135878,3.618998,3.488552,,18.92333
2021-03-03 04:48:00,32449,3.730905,3.95873,3.526095,3.383825,,18.92853
2021-03-03 04:49:00,32450,3.771286,3.962865,3.587791,3.465373,,18.95523
2021-03-03 04:50:00,32451,3.803141,4.02543,3.607768,3.499335,,18.9549
2021-03-03 04:51:00,32452,3.79401,4.043982,3.694152,3.586433,,18.94653
2021-03-03 04:52:00,32453,3.812674,4.038635,3.765667,3.597758,,18.80823
2021-03-03 04:53:00,32454,3.845457,4.087912,3.766849,3.711242,,18.96381
2021-03-03 04:54:00,32455,3.905753,4.222714,3.791659,3.702408,,18.95886
2021-03-03 04:55:00,32456,3.9717,4.303935,3.781379,3.691476,,18.95558
2021-03-03 04:56:00,32457,3.980688,4.235723,3.676306,3.643674,,18.92487
2021-03-03 04:57:00,32458,3.987992,4.164299,3.44681,3.430409,,18.89887
2021-03-03 04:58:00,32459,3.571529,3.753699,3.396244,3.320992,,18.99884
2021-03-03 04:59:00,32460,3.540805,3.774267,3.449096,3.435062,,18.80301
2021-03-03 05:00:00,32461,3.528619,3.744565,3.417999,3.413428,,18.86939
2021-03-03 05:03:00,32464,3.668891,3.803701,3.415938,3.243453,,18.93197
2021-03-03 05:04:00,32465,3.632816,3.766342,3.397019,3.265322,,18.96918
2021-03-03 05:05:00,32466,3.593791,3.720419,3.385761,3.123761,,19.02874
2021-03-03 05:06:00,32467,3.550787,3.675673,3.342744,3.15113,,19.02057
2021-03-03 05:07:00,32468,3.509105,3.623588,3.395416,3.163262,,18.95936
2021-03-03 05:08:00,32469,3.492066,3.60408,3.45866,3.270655,,18.81057
2021-03-03 05:09:00,32470,3.403426,3.740748,3.514175,3.297939,,18.92736
2021-03-03 05:10:00,32471,3.442251,3.790836,3.448248,3.204096,,19.01016
2021-03-03 05:11:00,32472,3.47699,3.78522,3.500767,3.238049,,18.9678
2021-03-03 05:12:00,32473,3.536723,3.879724,3.485781,3.26727,,18.90076
2021-03-03 05:13:00,32474,3.598651,3.889672,3.099835,3.366668,,18.89425
2021-03-03 05:14:00,32475,3.537762,4.013075,3.057938,3.40628,,18.90957
2021-03-03 05:15:00,32476,3.700077,4.014086,3.06217,3.406119,,18.85472
2021-03-03 05:16:00,32477,3.499043,4.1528,3.05061,3.399885,,18.99155
2021-03-03 05:17:00,32478,3.687784,4.333165,3.040968,3.384328,,18.9805
2021-03-03 05:18:00,32479,3.657405,4.434755,3.055497,3.37852,,18.96976
2021-03-03 05:19:00,32480,3.734487,4.592157,3.050442,3.375589,,18.98304
2021-03-03 05:20:00,32481,3.931331,4.698784,3.211471,3.38088,,18.94673
2021-03-03 05:21:00,32482,3.786393,4.640117,4.041945,3.596216,,19.03203
2021-03-03 05:22:00,32483,3.884472,4.580011,4.075965,3.72148,,18.97525
2021-03-03 05:23:00,32484,3.837003,4.691491,3.988957,3.661436,,18.95268
2021-03-03 05:24:00,32485,3.999544,4.614352,4.056871,3.809368,,18.87493
2021-03-03 05:25:00,32486,3.830704,4.752911,4.080361,3.806906,,18.87151
2021-03-03 05:26:00,32487,4.176574,4.585576,3.99122,3.840313,,18.89991
2021-03-03 05:27:00,32488,3.852405,4.214844,3.836405,3.754941,,19.00766
2021-03-03 05:28:00,32489,3.830296,4.574144,3.751776,3.447235,,18.88719
2021-03-03 05:29:00,32490,3.775486,4.235828,3.873191,3.613816,,18.91564
2021-03-03 05:30:00,32491,3.753779,4.268774,3.812775,3.546805,,19.00705
2021-03-03 05:31:00,32492,3.79294,4.429908,3.872732,3.668808,,18.94038
2021-03-03 05:32:00,32493,3.744361,4.214291,3.784173,3.496774,,18.9463
2021-03-03 05:33:00,32494,3.544985,4.272108,3.762119,3.502031,,18.89499
