timestamp,RECORD,batt_volt,PTemp,TcRafat(1),TcRafat(2),TcRafat(3),TcRafat(4),TcRafat(5),TcRafat(6)
2020-08-15 11:03:08,74688,12.51448,35.87442,39.40508,38.43102,33.16529,35.64292,40.52966,28.21633
2020-08-15 11:03:10,74689,12.49226,35.87442,39.37611,38.45533,32.95392,35.59064,40.65402,28.19706
2020-08-15 11:03:12,74690,12.54225,35.87442,39.33566,38.36782,32.68338,35.43309,40.56527,28.14183
2020-08-15 11:03:14,74691,12.52559,35.87442,39.48458,38.34613,33.18888,35.77808,40.76055,28.20805
2020-08-15 11:03:16,74692,12.52003,35.87442,39.52333,38.0965,33.96479,35.67385,40.80131,28.23631
2020-08-15 11:03:18,74693,12.52003,35.87442,39.52167,38.07859,34.18009,35.95901,40.79114,28.14011
2020-08-15 11:03:20,74694,12.54225,35.87442,39.71734,37.81731,34.66386,36.24781,40.72661,28.16395
2020-08-15 11:03:22,74695,12.53114,35.87442,39.91771,37.74982,34.9371,36.58312,40.75887,28.1805
2020-08-15 11:03:24,74696,12.51448,35.87442,40.01322,37.74291,35.51082,36.79248,40.82005,28.18665
2020-08-15 11:03:26,74697,12.52559,35.87442,40.03246,37.77032,35.28753,36.49967,40.95098,28.21633
2020-08-15 11:03:28,74698,12.52003,35.87442,40.02607,37.78012,35.11019,36.17719,41.08682,28.22461
2020-08-15 11:03:30,74699,12.52559,35.87442,40.10181,37.68274,35.35321,36.46922,41.29895,28.20879
2020-08-15 11:03:32,74700,12.53114,35.87442,40.22197,37.9133,35.47821,36.38742,41.31173,28.25625
2020-08-15 11:03:34,74701,12.52041,35.87442,40.20669,38.09448,35.49248,36.36408,41.38885,28.25245
2020-08-15 11:03:36,74702,12.49264,35.87442,40.0903,38.208,35.95218,36.69928,41.54828,28.19451
2020-08-15 11:03:38,74703,12.53152,35.87442,39.93046,38.49331,36.36741,37.15619,41.62712,28.17454
2020-08-15 11:03:40,74704,12.54263,35.87442,39.76714,38.60033,36.15916,37.01805,41.53004,28.22592
2020-08-15 11:03:42,74705,12.53707,35.87442,39.64093,38.72993,35.89682,36.66031,41.53049,28.20109
2020-08-15 11:03:44,74706,12.53707,35.87442,39.7353,38.65371,36.1232,36.80499,41.43932,28.16459
2020-08-15 11:13:36,75002,12.51471,35.95575,33.92439,33.64999,34.48846,37.78176,42.32873,28.17606
2020-08-15 11:13:38,75003,12.51471,35.95575,34.28106,34.05693,33.67076,36.79035,42.31097,28.29849
2020-08-15 11:13:40,75004,12.54248,35.95575,34.44929,34.18775,34.59805,37.07486,42.32069,28.24055
2020-08-15 11:13:42,75005,12.53692,35.95575,34.62255,34.31686,34.23033,36.85103,42.46539,28.2009
2020-08-15 11:13:44,75006,12.49249,35.99642,34.89369,34.40026,34.1404,36.81474,42.63414,28.19089
2020-08-15 11:13:46,75007,12.52026,35.95575,35.06509,34.30219,34.85287,36.8554,42.67761,28.17606
2020-08-15 11:13:48,75008,12.52026,35.95575,35.17972,34.50819,34.75322,36.96418,42.61972,28.19747
2020-08-15 11:13:50,75009,12.49804,35.95575,35.47772,34.72702,34.29572,36.9692,42.73055,28.16161
2020-08-15 11:13:52,75010,12.52026,35.95575,35.59356,34.66169,34.66506,37.12362,42.55379,28.17817
2020-08-15 11:13:54,75011,12.52581,35.95575,35.67713,34.89848,34.95732,37.34773,42.61168,28.18262
2020-08-15 11:13:56,75012,12.53692,35.99642,35.75388,35.127,35.57725,37.79591,42.4691,28.21301
2020-08-15 11:13:58,75013,12.53692,35.95575,35.78915,35.21674,35.64891,38.15617,42.40006,28.1495
2020-08-15 11:14:00,75014,12.51471,35.95575,35.91136,35.26738,35.90966,38.36263,42.37555,28.14465
2020-08-15 11:14:02,75015,12.52581,35.95575,35.82341,35.11067,35.89194,38.35549,42.29822,28.11154
2020-08-15 11:14:04,75016,12.52581,35.95575,35.82341,35.00629,35.75656,38.0913,42.19576,28.15846
2020-08-15 11:14:06,75017,12.53137,35.95575,35.9782,34.66985,35.70766,38.01664,42.12131,28.19818
2020-08-15 11:14:08,75018,12.50915,35.95575,35.62616,34.46901,35.50723,37.95508,41.98291,28.17606
2020-08-15 11:14:10,75019,12.52581,35.95575,36.01725,34.98659,35.57077,38.1464,41.82363,28.16948
2020-08-15 11:14:12,75020,12.52581,35.95575,36.2371,35.40266,35.83971,38.07983,41.72704,28.21745
2020-08-15 11:14:14,75021,12.53137,35.99642,36.28114,35.00797,35.36045,37.93886,41.59184,28.15293
2020-08-15 11:14:16,75022,12.51471,35.95575,36.23877,34.62255,34.50819,37.39337,41.52742,28.2164
2020-08-15 11:14:18,75023,12.52026,35.95575,35.87063,34.36111,34.28755,37.16425,41.44094,28.18604
2020-08-15 11:14:20,75024,12.53692,35.99642,35.03723,33.30573,34.31543,37.02132,41.49893,28.11639
2020-08-15 11:14:22,75025,12.53692,35.99642,34.69167,33.20573,34.36446,36.8537,41.7881,28.12809
2020-08-15 11:14:24,75026,12.50915,35.95575,34.73689,33.44662,34.02111,36.75175,41.61599,28.15293
2020-08-15 11:14:26,75027,12.54248,35.99642,35.05526,33.9196,33.69387,36.07426,41.72704,28.12809
2020-08-15 11:14:28,75028,12.48693,35.95575,34.82189,33.51863,33.62064,35.87063,41.87026,28.13637
2020-08-15 11:14:30,75029,12.53137,35.95575,34.99164,33.77402,34.13223,35.82175,41.91854,28.20917
2020-08-15 11:14:32,75030,12.51471,35.95575,34.95732,33.80025,34.07017,36.06778,41.73509,28.12467
2020-08-15 11:14:34,75031,12.52026,35.95575,35.36693,34.31375,34.07835,36.44871,41.86386,28.10156
2020-08-15 11:41:44,75846,12.51452,36.19749,35.8784,35.47564,32.86921,34.88989,42.98417,28.26122
2020-08-15 11:41:46,75847,12.50896,36.19749,35.69574,34.94535,32.40821,33.94196,43.08854,28.2264
2020-08-15 11:41:48,75848,12.53118,36.19749,35.84581,35.11506,32.53128,33.72755,42.87175,28.26463
2020-08-15 11:41:50,75849,12.53674,36.19749,35.80337,35.28638,32.78553,33.9665,42.97614,28.25464
2020-08-15 11:41:52,75850,12.53118,36.19749,35.99721,35.53271,33.20891,34.4063,43.15441,28.16359
2020-08-15 11:41:54,75851,12.51452,36.19749,36.0559,35.34039,33.70469,34.87188,43.16244,28.14874
2020-08-15 11:41:56,75852,12.52563,36.19749,36.0868,35.19185,34.08271,35.13474,43.16412,28.14046
2020-08-15 11:41:58,75853,12.51452,36.19749,36.29034,35.61592,34.35727,35.21804,43.06446,28.13218
2020-08-15 11:42:00,75854,12.53674,36.19749,36.42057,35.94833,34.34909,35.34208,43.00826,28.18359
2020-08-15 11:42:02,75855,12.51452,36.19749,36.41411,35.89131,33.84379,35.54902,43.10794,28.15531
2020-08-15 11:42:04,75856,12.51452,36.19749,36.23336,35.77556,33.49498,35.61256,42.99576,28.28292
2020-08-15 11:42:06,75857,12.50896,36.19749,36.31477,35.73988,33.30014,35.49842,42.73717,28.25831
2020-08-15 11:42:08,75858,12.50896,36.19749,36.52636,35.86687,34.081,35.80983,42.61164,28.28118
2020-08-15 11:42:10,75859,12.50896,36.19749,36.50533,35.56365,34.57956,36.15194,42.45065,28.22871
2020-08-15 11:42:12,75860,12.50341,36.19749,36.27767,35.05485,34.65956,36.23504,42.33503,28.26636
2020-08-15 11:42:14,75861,12.50341,36.19749,36.09494,34.96167,34.66125,35.89946,42.27709,28.25151
2020-08-15 11:42:16,75862,12.48675,36.19749,36.20247,35.2979,34.74292,35.86687,41.88128,28.22498
2020-08-15 11:42:18,75863,12.4923,36.19749,36.47474,35.40564,34.76096,35.85872,41.71557,28.21496
2020-08-15 11:42:20,75864,12.52563,36.19749,35.85872,34.07282,34.80008,35.8784,41.677,28.2729
2020-08-15 11:42:22,75865,12.50341,36.19749,35.25543,33.96481,33.86356,35.48547,41.66395,28.20498
2020-08-15 11:42:24,75866,12.50896,36.19749,35.09394,33.929,32.69252,34.89805,41.65451,28.17358
2020-08-15 11:42:26,75867,12.50896,36.19749,35.02388,33.75379,32.28852,34.45872,41.70586,28.20498
2020-08-15 11:42:28,75868,12.53674,36.19749,35.38933,33.88301,31.806,33.82743,41.73335,28.23326
2020-08-15 11:42:30,75869,12.49786,36.19749,35.50825,34.01728,30.80884,32.75615,41.677,28.2184
2020-08-15 11:42:32,75870,12.51452,36.19749,35.0222,33.20522,31.09691,32.59212,41.53038,28.23809
2020-08-15 11:42:34,75871,12.51452,36.23816,34.58128,33.24617,31.54753,32.68773,41.27262,28.23639
2020-08-15 11:42:36,75872,12.54785,36.19749,34.93887,34.95351,31.81873,33.03486,41.15174,28.22498
2020-08-15 11:42:38,75873,12.51452,36.19749,35.22449,34.09735,31.9601,33.03205,40.96803,28.26463
2020-08-15 11:42:40,75874,12.49786,36.19749,33.97468,34.16448,31.69378,33.2287,41.04225,28.22871
2020-08-15 11:42:42,75875,12.53674,36.19749,34.47335,35.3112,31.11987,32.74319,41.08255,28.21042
2020-08-15 11:49:16,76072,12.49768,36.31949,34.7359,33.68296,32.76714,33.90048,41.55127,28.28881
2020-08-15 11:49:18,76073,12.53656,36.31949,34.66068,33.44386,33.23628,34.07396,41.60764,28.19776
2020-08-15 11:49:20,76074,12.5199,36.31949,34.76208,33.81866,33.5503,34.3226,41.57991,28.2326
2020-08-15 11:49:22,76075,12.53656,36.31949,34.89103,34.10495,33.52094,34.46632,41.41883,28.29225
2020-08-15 11:49:24,76076,12.5199,36.31949,35.14573,34.4629,32.91953,34.42547,41.20767,28.28707
2020-08-15 11:49:26,76077,12.50879,36.31949,35.15389,33.51584,32.59322,34.53337,41.1949,28.20948
2020-08-15 11:49:28,76078,12.49213,36.31949,34.67701,33.13599,32.42572,34.7114,41.09179,28.31051
2020-08-15 11:49:30,76079,12.49213,36.31949,34.78994,33.57486,32.82651,34.7066,41.02398,28.30249
2020-08-15 11:49:32,76080,12.50324,36.31949,35.0298,34.57899,32.87682,34.67873,40.94973,28.23602
2020-08-15 11:49:34,76081,12.50879,36.31949,35.26979,34.94001,33.13768,34.68689,40.98367,28.18948
2020-08-15 11:49:36,76082,12.53656,36.31949,35.3643,34.85021,32.70805,34.51363,41.0337,28.3088
2020-08-15 11:49:38,76083,12.53656,36.31949,35.47676,34.93185,32.91133,34.73758,41.12877,28.28227
2020-08-15 11:49:40,76084,12.52546,36.31949,35.83429,35.08861,32.24037,34.19829,41.06761,28.28398
2020-08-15 11:49:42,76085,12.52546,36.31949,35.75617,34.28004,31.92012,33.73856,41.12877,28.24088
2020-08-15 11:49:44,76086,12.53101,36.31949,35.60892,34.28653,32.3442,33.87765,41.21268,28.24259
2020-08-15 11:49:46,76087,12.52546,36.31949,36.13035,34.86654,32.78354,34.07224,41.22714,28.24259
2020-08-15 11:49:48,76088,12.54767,36.31949,36.11124,34.66068,32.71624,34.28822,41.16101,28.28568
2020-08-15 11:49:50,76089,12.52546,36.31949,35.81435,34.51703,31.6807,33.99752,41.18685,28.27911
2020-08-15 11:49:52,76090,12.51435,36.31949,36.09946,34.95154,30.95182,33.4128,41.09652,28.25914
2020-08-15 11:49:54,76091,12.5199,36.31949,36.20192,34.92873,30.89878,32.95231,41.12237,28.2443
2020-08-15 11:49:56,76092,12.54212,36.31949,36.52467,35.15389,31.00918,32.76911,41.01312,28.26571
2020-08-15 11:49:58,76093,12.53101,36.31949,36.83827,35.17668,31.0404,32.98679,40.95948,28.23432
2020-08-15 11:50:00,76094,12.52546,36.31949,37.04654,34.99884,31.30366,33.29983,40.9353,28.21947
2020-08-15 11:50:02,76095,12.55323,36.31949,36.36362,35.39715,31.23956,33.10972,41.23686,28.23969
2020-08-15 11:50:04,76096,12.48657,36.31949,36.17442,35.54234,31.35301,32.9557,41.25824,28.22294
2020-08-15 11:50:06,76097,12.53101,36.31949,35.61228,34.04771,31.45507,32.89663,41.15652,28.23602
2020-08-15 11:50:08,76098,12.53101,36.31949,34.81924,33.75856,31.4616,32.77364,41.36576,28.19663
2020-08-15 11:50:10,76099,12.51435,36.31949,34.83271,33.66853,31.6572,33.06055,41.22548,28.24777
2020-08-15 11:50:12,76100,12.53101,36.31949,34.97771,33.78594,31.76115,33.42099,41.14821,28.19176
2020-08-15 11:50:14,76101,12.51475,36.31949,35.17147,33.56281,31.76074,33.39316,41.18005,28.22559
2020-08-15 11:53:22,76195,12.50354,36.36016,34.77851,34.0921,32.02699,34.0774,41.9905,28.20955
2020-08-15 11:53:24,76196,12.53686,36.36016,35.09513,34.82122,32.17194,33.96484,41.78299,28.29773
2020-08-15 11:53:26,76197,12.52576,36.31949,35.38066,35.15054,32.40461,33.9905,41.68993,28.28881
2020-08-15 11:53:28,76198,12.50909,36.31949,35.49657,35.01997,32.17479,33.89405,41.89566,28.28881
2020-08-15 11:53:30,76199,12.50909,36.31949,35.5553,35.08872,31.96949,33.81399,42.05658,28.27399
2020-08-15 11:53:32,76200,12.50909,36.36016,35.64802,35.02985,31.55865,33.521,42.19331,28.19122
2020-08-15 11:53:34,76201,12.53131,36.36016,35.79642,35.21276,31.47811,33.22988,42.07937,28.25093
2020-08-15 11:53:36,76202,12.50909,36.36016,35.94004,35.54071,32.06323,33.33744,42.19964,28.31428
2020-08-15 11:53:38,76203,12.5202,36.36016,36.02793,35.74277,32.22571,33.43746,42.35298,28.2261
2020-08-15 11:53:40,76204,12.51465,36.36016,36.33568,35.8813,32.31773,33.51934,42.52294,28.19663
2020-08-15 11:53:42,76205,12.52576,36.36016,36.71974,36.02,32.12914,33.42447,42.67562,28.28945
2020-08-15 11:53:44,76206,12.50354,36.36016,36.89864,36.13855,32.28151,33.57185,42.73014,28.26089
2020-08-15 11:53:46,76207,12.49243,36.36016,36.93115,35.76557,32.02699,33.08689,42.68996,28.26572
2020-08-15 11:53:48,76208,12.49798,36.36016,36.48553,35.03347,31.91024,32.71973,42.68365,28.294
2020-08-15 11:53:50,76209,12.54242,36.36016,36.12565,35.49376,32.06971,32.7836,42.73039,28.31882
2020-08-15 11:53:52,76210,12.51465,36.36016,36.08494,35.444,32.19003,32.82294,42.89938,28.27399
2020-08-15 11:53:54,76211,12.53131,36.36016,35.66128,36.13214,32.29332,32.97869,42.80578,28.28227
2020-08-15 11:53:56,76212,12.53131,36.36016,35.83242,35.76723,32.57857,33.2098,42.70775,28.294
2020-08-15 11:53:58,76213,12.52567,36.36016,36.08506,35.68249,32.71643,33.43106,42.65329,28.32069
2020-08-15 11:54:00,76214,12.52567,36.36016,36.01008,35.85698,33.05423,33.81408,42.86049,28.23616
2020-08-15 11:54:02,76215,12.50901,36.36016,35.80473,35.234,33.19241,34.22301,42.87018,28.251
2020-08-15 11:54:04,76216,12.4979,36.36016,35.94856,36.27234,33.12629,34.3981,43.06289,28.25272
2020-08-15 11:54:06,76217,12.52012,36.36016,36.4514,36.35373,32.83122,34.60062,43.04518,28.251
2020-08-15 11:54:08,76218,12.48124,36.36016,36.76531,36.32118,32.6661,34.48624,43.02275,28.251
2020-08-15 11:54:10,76219,12.48679,36.31949,36.98651,36.27234,32.44285,33.94329,42.94246,28.20962
2020-08-15 11:54:12,76220,12.49234,36.36016,37.12635,36.30322,32.46383,33.76024,42.93168,28.21133
2020-08-15 11:54:14,76221,12.51456,36.31949,37.24371,36.29507,32.18477,33.57199,42.88459,28.23793
2020-08-15 11:54:16,76222,12.54234,36.36016,37.48211,36.48227,32.07804,33.45562,42.75798,28.23793
2020-08-15 11:54:18,76223,12.52567,36.36016,37.74356,36.52941,32.16836,33.33928,42.49894,28.21133
2020-08-15 11:54:20,76224,12.52012,36.36016,38.03738,36.93941,32.298,33.54568,42.30767,28.22965
2020-08-15 12:17:26,76917,12.52652,36.64708,36.2652,35.44178,33.64608,33.68358,42.25214,28.19019
2020-08-15 12:17:28,76918,12.52652,36.64708,36.35427,35.37834,33.73269,33.7262,41.95451,28.15361
2020-08-15 12:17:30,76919,12.49875,36.64708,36.26472,34.88523,33.19395,33.4431,41.85964,28.15361
2020-08-15 12:17:32,76920,12.51541,36.64708,36.14138,34.86584,32.88594,33.19094,41.84521,28.20503
2020-08-15 12:17:34,76921,12.5043,36.64708,36.23557,35.13179,33.20557,33.39054,42.03497,28.24515
2020-08-15 12:17:36,76922,12.49875,36.64708,36.47807,35.3701,33.30087,33.56591,42.38415,28.22158
2020-08-15 12:17:38,76923,12.53208,36.64708,36.48621,35.00121,33.16803,33.52328,42.31647,28.21331
2020-08-15 12:17:40,76924,12.49319,36.64708,36.12157,34.43123,33.1646,33.66119,42.23606,28.21331
2020-08-15 12:17:42,76925,12.52097,36.64708,35.38993,33.28749,33.48234,33.78048,42.31647,28.28648
2020-08-15 12:17:44,76926,12.48764,36.64708,34.50172,32.74485,33.08743,33.45948,42.28767,28.22986
2020-08-15 12:17:46,76927,12.50986,36.64708,33.91612,32.51222,32.71205,33.04988,42.27158,28.23516
2020-08-15 12:17:48,76928,12.52652,36.64708,34.10936,33.10724,32.79099,32.95153,42.27796,28.22986
2020-08-15 12:17:50,76929,12.52097,36.64708,34.02591,32.93867,33.22371,33.10724,42.29404,28.21331
2020-08-15 12:17:52,76930,12.5043,36.64708,34.40023,33.75248,33.62664,33.23014,42.38415,28.16535
2020-08-15 12:17:54,76931,12.51541,36.64708,34.92169,34.37402,33.75417,33.35301,42.51449,28.17363
2020-08-15 12:17:56,76932,12.5043,36.64708,35.30312,34.61915,33.87691,33.43499,42.57076,28.13705
2020-08-15 12:17:58,76933,12.52097,36.64708,35.64733,34.59464,34.06504,33.58059,42.62528,28.14052
2020-08-15 12:18:00,76934,12.52652,36.64708,35.8871,34.74811,34.14206,33.75593,42.67686,28.18191
2020-08-15 12:18:02,76935,12.5043,36.64708,36.11518,34.94107,34.43292,33.98843,42.7103,28.22854
2020-08-15 12:18:04,76936,12.5043,36.64708,36.07792,34.97844,34.70252,34.15499,42.60921,28.19019
2020-08-15 12:18:06,76937,12.51541,36.64708,36.05003,34.84488,34.69611,34.07798,42.64308,28.20328
2020-08-15 12:18:08,76938,12.53208,36.64708,36.05817,35.2559,34.66685,34.02591,42.77966,28.24515
2020-08-15 12:18:10,76939,12.53763,36.64708,36.1221,35.31175,34.5409,33.90487,42.794,28.27643
2020-08-15 12:18:12,76940,12.51541,36.64708,36.04698,34.97381,34.42651,33.97561,42.7602,28.13052
2020-08-15 12:18:14,76941,12.51005,36.64708,36.13934,35.09593,34.31008,34.00287,42.78285,28.20302
2020-08-15 12:18:16,76942,12.52116,36.64708,36.27776,35.41532,34.04549,34.04326,42.66693,28.27926
2020-08-15 12:18:18,76943,12.49894,36.64708,36.36558,35.57541,34.05834,34.04844,42.49014,28.23131
2020-08-15 12:18:20,76944,12.53782,36.64708,36.33776,35.43851,33.89302,34.11559,42.33739,28.19521
2020-08-15 12:18:22,76945,12.51005,36.64708,36.39,35.17274,33.87666,34.02563,42.28236,28.24006
2020-08-15 12:18:24,76946,12.53782,36.64708,35.7972,34.3445,33.75565,33.84916,42.3759,28.18693
2020-08-15 12:21:04,77026,12.52088,36.68775,34.62314,34.17369,34.54144,35.35732,42.1791,28.14234
2020-08-15 12:21:06,77027,12.50977,36.68775,34.72932,33.97392,34.82387,35.45389,42.14986,28.25521
2020-08-15 12:21:08,77028,12.50422,36.68775,33.98898,32.85545,34.88272,35.51097,42.08381,28.21731
2020-08-15 12:21:10,77029,12.50422,36.68775,33.34367,32.76999,34.50531,35.67402,41.98092,28.23037
2020-08-15 12:21:12,77030,12.50977,36.68775,33.70088,33.04698,34.01309,35.5762,42.00506,28.21553
2020-08-15 12:21:14,77031,12.50422,36.68775,33.82835,33.17983,33.97219,35.62686,42.12573,28.15587
2020-08-15 12:21:16,77032,12.52644,36.68775,34.00833,34.31735,33.78102,35.31998,42.16762,28.25042
2020-08-15 12:21:18,77033,12.52644,36.68775,34.49242,34.48897,34.01651,35.34445,42.26246,28.20554
2020-08-15 12:21:20,77034,12.53199,36.68775,34.69665,34.28292,34.36639,35.61056,42.55991,28.21382
2020-08-15 12:21:22,77035,12.52644,36.68775,34.75207,34.18655,34.58702,35.78643,42.57598,28.20903
2020-08-15 12:21:24,77036,12.49311,36.68775,35.01208,34.30745,34.63772,36.0017,42.62926,28.19898
2020-08-15 12:21:26,77037,12.51533,36.68775,35.11126,34.05442,34.62314,36.12212,42.57764,28.1977
2020-08-15 12:21:28,77038,12.53755,36.68775,35.22855,34.14567,34.80626,36.16459,42.68383,28.1907
2020-08-15 12:21:30,77039,12.51533,36.68775,35.22251,34.14567,34.86814,36.18727,42.62293,28.21903
2020-08-15 12:21:32,77040,12.5431,36.68775,34.96611,33.9412,34.84365,36.39079,42.63562,28.13453
2020-08-15 12:21:34,77041,12.54866,36.68775,34.89264,33.79095,34.64764,36.36812,42.85884,28.16586
2020-08-15 12:21:36,77042,12.50977,36.68775,34.96611,34.16371,34.48767,36.09303,42.69353,28.20424
2020-08-15 12:21:38,77043,12.53199,36.68775,35.1375,34.04922,34.73573,36.15644,42.70621,28.19898
2020-08-15 12:21:40,77044,12.50422,36.68775,34.98884,33.99846,34.50402,36.08658,42.91042,28.22731
2020-08-15 12:21:42,77045,12.51533,36.68775,35.25173,34.49586,34.59863,36.00857,43.08368,28.20726
2020-08-15 12:21:44,77046,12.53199,36.68775,35.63843,34.98542,34.77015,36.08786,43.1416,28.21075
2020-08-15 12:21:46,77047,12.52088,36.68775,35.86146,35.16372,34.71598,36.17912,43.25396,28.15456
2020-08-15 12:21:48,77048,12.52088,36.68775,36.01326,35.41014,34.47263,36.17912,43.38402,28.1794
2020-08-15 12:21:50,77049,12.52644,36.68775,36.04412,35.18646,34.2227,35.96267,43.38063,28.19941
2020-08-15 12:21:52,77050,12.52088,36.68775,36.1273,35.04126,34.21277,35.6041,43.31308,28.23074
2020-08-15 12:21:54,77051,12.52644,36.68775,35.77057,34.8157,34.53194,35.51097,43.32446,28.10791
2020-08-15 12:21:56,77052,12.5431,36.73067,35.48518,34.41712,34.43346,35.51097,43.04526,28.20424
2020-08-15 12:21:58,77053,12.49331,36.73067,35.48632,34.50682,34.46642,35.51594,42.73989,28.1975
2020-08-15 12:22:00,77054,12.50998,36.68775,35.70816,34.97233,34.13597,35.28415,42.69505,28.21879
2020-08-15 12:22:02,77055,12.50442,36.68775,35.85485,35.27599,34.30082,35.34467,42.62404,28.18087
2020-08-15 12:33:26,77397,12.52642,36.81201,35.2631,36.29639,33.65845,34.65732,42.28358,28.17558
2020-08-15 12:33:28,77398,12.52642,36.81201,35.18669,36.02939,33.91861,34.85505,42.49939,28.20567
2020-08-15 12:33:30,77399,12.49865,36.81201,34.91047,35.26488,33.83978,34.80781,42.5345,28.18733
2020-08-15 12:33:32,77400,12.53198,36.81201,34.61003,34.62812,33.24731,34.20485,42.77556,28.20567
2020-08-15 12:33:34,77401,12.52087,36.81201,35.05097,35.22404,32.85865,34.00859,42.95227,28.17255
2020-08-15 12:33:36,77402,12.50976,36.81201,35.41811,35.09994,33.06358,33.84151,42.9362,28.15599
2020-08-15 12:33:38,77403,12.52087,36.81201,35.52112,34.96118,32.86211,33.54863,43.11458,28.09625
2020-08-15 12:33:40,77404,12.52642,36.81201,35.6138,35.19313,32.04974,32.76201,43.19485,28.14943
2020-08-15 12:33:42,77405,12.5042,36.81201,35.68892,35.29751,32.37814,32.94239,43.08246,28.07314
2020-08-15 12:33:44,77406,12.53753,36.81201,35.73952,35.20777,32.55043,32.92423,43.20115,28.10976
2020-08-15 12:33:46,77407,12.52642,36.81201,35.78672,35.42797,32.91131,33.19645,43.00848,28.10631
2020-08-15 12:33:48,77408,12.53198,36.81201,35.98396,35.94154,33.16018,33.38826,42.88974,28.12109
2020-08-15 12:33:50,77409,12.5042,36.81201,36.17598,35.83386,33.16191,33.62873,42.9299,28.14941
2020-08-15 12:33:52,77410,12.53198,36.81201,36.34056,35.89905,33.16191,33.72052,42.9362,28.13943
2020-08-15 12:33:54,77411,12.5042,36.81201,36.4952,36.08985,33.22746,33.70415,42.9299,28.15599
2020-08-15 12:33:56,77412,12.49865,36.81201,36.6986,36.15155,33.3555,33.86782,42.90915,28.11631
2020-08-15 12:33:58,77413,12.50976,36.85493,36.87107,36.17941,33.2456,33.95133,42.82549,28.11934
2020-08-15 12:34:00,77414,12.51531,36.81201,37.01741,36.12888,33.47494,34.0805,42.86266,28.07181
2020-08-15 12:34:02,77415,12.53198,36.85493,37.14101,36.11556,33.69421,34.19668,42.86565,28.09975
2020-08-15 12:34:04,77416,12.50976,36.81201,37.17014,36.17598,33.92509,34.37482,42.82549,28.09147
2020-08-15 12:34:06,77417,12.52087,36.81201,36.88089,35.54858,34.05766,34.58898,42.89777,28.17427
2020-08-15 12:34:08,77418,12.52087,36.85493,36.2673,34.90403,34.02495,34.74417,42.77729,28.10631
2020-08-15 12:34:10,77419,12.52642,36.85493,35.72152,34.59545,33.94656,34.79148,42.87535,28.12109
2020-08-15 12:34:12,77420,12.49865,36.85493,35.77721,34.88946,33.92031,34.87483,42.94596,28.11459
2020-08-15 12:34:14,77421,12.50976,36.81201,36.20856,35.69231,33.97587,34.90579,42.86392,28.18255
2020-08-15 12:34:16,77422,12.5042,36.85493,36.68097,35.84071,34.21951,35.03464,43.00217,28.14943
2020-08-15 12:34:18,77423,12.53753,36.85493,36.71011,35.70692,34.31761,35.19961,43.16441,28.13116
2020-08-15 12:34:20,77424,12.52642,36.81201,36.91513,36.04744,34.23756,35.19961,43.30885,28.06491
2020-08-15 12:34:22,77425,12.49309,36.81201,37.04992,36.05383,34.34213,35.3383,43.43559,28.0932
2020-08-15 12:34:24,77426,12.51531,36.81201,37.24152,36.11259,34.66897,35.36447,43.53814,28.06491
2020-08-15 12:44:10,77719,12.49279,36.93627,38.28825,36.46531,34.6424,35.04721,43.22501,28.1769
2020-08-15 12:44:12,77720,12.5039,36.93627,38.57018,36.83483,34.6243,35.02618,43.22039,28.18345
2020-08-15 12:44:14,77721,12.53723,36.93627,38.73221,37.04276,34.56888,34.98361,43.36483,28.20173
2020-08-15 12:44:16,77722,12.50945,36.93627,38.77271,36.96017,34.59163,35.04075,43.44796,28.25011
2020-08-15 12:44:18,77723,12.53723,36.93627,38.57829,36.33508,34.55078,34.99007,43.50411,28.19345
2020-08-15 12:44:20,77724,12.51501,36.93627,38.4162,36.03549,34.38093,35.01626,43.60373,28.19868
2020-08-15 12:44:22,77725,12.51485,36.93627,38.21082,35.73257,34.25686,35.02473,43.64077,28.23863
2020-08-15 12:44:24,77726,12.52596,36.93627,38.00296,35.87453,34.34369,34.97399,43.65039,28.22687
2020-08-15 12:44:26,77727,12.54263,36.93627,37.84572,36.06365,34.36821,34.95126,43.65039,28.24863
2020-08-15 12:44:28,77728,12.51485,36.93627,37.83257,36.26205,34.5756,34.98392,43.57019,28.2186
2020-08-15 12:44:30,77729,12.49263,36.93627,37.7855,36.30276,34.50206,35.03289,43.6969,28.16714
2020-08-15 12:44:32,77730,12.49263,36.93627,37.94617,36.51777,34.18151,34.90392,43.3646,28.20204
2020-08-15 12:44:34,77731,12.52041,36.93627,38.23686,36.5975,34.16693,34.93657,43.27335,28.16892
2020-08-15 12:44:36,77732,12.52041,36.93627,38.3695,36.7991,34.03772,34.8597,43.15937,28.16064
2020-08-15 12:44:38,77733,12.50374,36.93627,38.41349,36.64159,34.21936,34.92025,42.96325,28.23035
2020-08-15 12:44:40,77734,12.5093,36.93627,38.22356,36.73579,33.81858,34.74877,43.09515,28.23383
2020-08-15 12:44:42,77735,12.50374,36.93627,38.28843,36.28172,33.64497,34.75873,43.25434,28.1772
2020-08-15 12:44:44,77736,12.51485,36.93627,37.36166,35.19611,33.71864,34.72427,43.22519,28.19542
2020-08-15 12:44:46,77737,12.49819,36.93627,36.78458,35.02473,34.05758,34.71446,43.27842,28.18548
2020-08-15 12:44:48,77738,12.52596,36.93627,37.06102,35.72145,33.9017,34.7406,43.30211,28.24863
