timestamp,plot,type,chamber,status,chamber_block,counter,conc.cos.1.pmol_mol,conc.co2.1.umol_mol,conc.co2.2.umol_mol,conc.h2o.mmol_mol,conc.co.nmol_mol,conc.cos.2.pmol_mol,conc.cos.mean.pmol_mol,conc.co2.mean.umol_mol,conc.cos.mean_sd.pmol_mol,conc.co2.mean_sd.umol_mol,temp.air.ambient.c,par.ambient.umol_m2_s1,conc.h2o.irga.ambient.mmol_mol,conc.co2.irga.ambient.umol_mol,P.irga.kPa,par.chb_irr1.umol_m2_s1,par.chb_ctr2.umol_m2_s1,par.chs_irr3.umol_m2_s1,par.chs_ctr4.umol_m2_s1,par.chs_irr5.umol_m2_s1,par.chs_ctr6.umol_m2_s1,temp.leaf.chb_irr1.c,temp.air.chb_irr1.c,temp.leaf.chb_ctr2.c,temp.air.chb_ctr2.c,temp.laserbox.c,pump.flow.chb_irr1.slpm,pump.flow.chb_ctr2.slpm,pump.flow.chs_irr3.slpm,pump.flow.chs_ctr4.slpm,pump.flow.chs_irr5.slpm,pump.flow.chs_ctr6.slpm,day_night,par.current.chamber.umol_m2_s1,temp.leaf.current.chamber.c,temp.soil.current.chamber.c,temp.air.current.chamber.c,pump.flow.current.chamber.slpm,surface.area.m2,pump.flow.unfiltered.current.chamber.slpm,flag,conc.h2o.calibrated.mmol_mol,conc.co2.calibrated.umol_mol
2022-01-13 01:54:57,ctr,soil,chs_ctr4,cc,17.0,-2,291.49768714011515,441.8346820511466,441.93293762548876,8.123397,5.034995,293.2646942692624,292.3811907046888,441.8838098383177,1.2494627234250009,0.0694771829067112,7.2781614999999995,0.0,4.6589220000000005,415.5387,,0.0,0.0,,,,,7.63559425,7.3249617,6.4547394,6.3968542,20.690692000000002,,,0.9338308,1.35061,,,0,,,,,1.35061,0.017671458676442587,1.35061,3,,416.20687282637067
2022-01-13 01:54:58,ctr,soil,chs_ctr4,cc,17.0,-1,295.45698108034003,441.8996271002854,441.90109360139496,8.125771,4.332604,295.460240265972,295.45861067315604,441.9003603508402,0.002304592261515618,0.0010369728791986457,7.286777,0.0,4.665743,416.2481,93.91537,0.0,0.0,,,,,7.6313975,7.322009133333333,6.449617933333333,6.390550133333333,20.690648000000003,,,0.9345129,1.35061,,,0,,,,,1.35061,0.017671458676442587,1.35061,3,,416.20971043558006
2022-01-13 01:54:59,ctr,soil,chs_ctr4,cc,17.0,0,300.4236276391555,441.8709255785692,441.86862107682555,8.122227,4.406701,300.4290889772416,300.42635830819853,441.8697733276974,0.0038617491950286064,0.0016295288101922684,7.2824694999999995,0.0,4.665743,416.52094999999997,,0.0,0.0,,,,,7.62720075,7.319056566666667,6.444496466666667,6.384246066666667,20.690604,,,0.9338308,1.367663,,,0,,,,,1.367663,0.017671458676442587,1.367663,3,,416.2044662464083
2022-01-13 01:57:30,amb,soil,amb,amb,18.0,-29,353.0133184809432,427.15867219697776,426.9641512997993,5.061401,45.16318,352.3990060323553,352.70616225664924,427.06141174838854,0.43438449816381336,0.13754704547737284,6.836608,0.0,4.733959,417.667,93.90447,0.0,0.0,,,,,7.168366499999999,6.948653999999999,6.0572465,5.937246,20.657675,,,0.931785,1.367664,,,0,,,,,,,,3,,413.66555132541174
2022-01-13 01:57:31,amb,soil,amb,amb,18.0,-28,349.26992356731563,426.89061674416155,426.86421972418896,5.019523,45.69398,349.3022511653414,349.2860873663285,426.87741823417525,0.02285906378347708,0.0186655118257364,6.8414315000000006,0.0,4.733959,416.46645,,0.0,0.0,,,,,7.163237116666666,6.944565,6.057885216666667,5.9381451,20.657705166666666,,,0.9338314,1.3659585,,,0,,,,,,,,3,,413.63400537239727
2022-01-13 01:57:32,amb,soil,amb,amb,18.0,-27,350.3421075541541,426.89061674416155,426.78031491070493,5.016197,46.19422,349.3022511653414,349.82217935974774,426.83546582743327,0.7352895039896316,0.07799517441448327,6.846255,0.0,4.733959,415.2659,93.90447,0.0,0.0,,,,,7.158107733333333,6.940476,6.058523933333333,5.9390442,20.657735333333335,,,0.9358778,1.364253,,,0,,,,,,,,3,,413.626812571838
2022-01-13 01:57:33,amb,soil,amb,amb,18.0,-26,354.9438134082808,426.9088432579521,426.91020500898236,5.018417,45.29198,354.92575575815744,354.9347845832191,426.90952413346724,0.012768686854517102,0.0009629033877641513,6.827999500000001,0.0,4.74078,415.96164999999996,,0.0,0.0,,,,,7.15297835,6.936387,6.059162649999999,5.9399433,20.6577655,,,0.9365599,1.354021,,,0,,,,,,,,3,,413.63950997507243
2022-01-13 01:57:34,amb,soil,amb,amb,18.0,-25,359.6033037428023,427.03014384973056,427.04040935749765,5.034608,45.15133,359.5783753770222,359.5908395599123,427.0352766036141,0.01762701648701653,0.007258810154430714,6.809744,0.0,4.747601,416.6574,93.91538,0.0,0.0,,,,,7.1478489666666665,6.932298,6.059801366666666,5.9408424,20.65779566666667,,,0.937242,1.343789,,,0,,,,,,,,3,,413.6610704171982
2022-01-13 01:57:35,amb,soil,amb,amb,18.0,-24,355.487480806142,426.96572255098806,426.9795495614499,5.056357,45.04683,355.48386927611733,355.48567504112964,426.972636056219,0.0025537373709034203,0.009777172861113417,6.8150645,0.0,4.74078,416.50735,,0.0,0.0,,,,,7.142719583333333,6.928209,6.060440083333333,5.9417415,20.657825833333334,,,0.93519565,1.3574315,,,0,,,,,,,,3,,413.65033060512724
2022-01-13 01:57:36,amb,soil,amb,amb,18.0,-23,361.1058764052646,426.9108335094579,426.8963779985206,5.033412,45.79707,361.12587194954756,361.1158741774061,426.90360575398927,0.01413898495598924,0.010221589809278245,6.820385,0.0,4.733959,416.3573,93.90447,0.0,0.0,,,,,7.1375902,6.92412,6.0610788,5.9426406,20.657856000000002,,,0.9331493,1.371074,,,0,,,,,,,,3,,413.6384952603868
2022-01-13 01:57:37,amb,soil,amb,amb,18.0,-22,357.549664450233,426.9108335094579,426.84578371023997,5.026208,46.09948,361.12587194954756,359.3377681998903,426.87830860984894,2.528760573695493,0.04599715414183249,6.8150645,0.0,4.74078,416.27545,,0.0,0.0,,,,,7.132460816666667,6.920031,6.061717516666667,5.9435397,20.657886166666668,,,0.9345135499999999,1.3727795,,,0,,,,,,,,3,,413.6341580285889
2022-01-13 01:57:38,amb,soil,amb,amb,18.0,-21,357.14684672333425,426.84578371023997,426.7560128923175,5.006536,46.26417,357.549664450233,357.34825558678364,426.8008983012787,0.28483514627227435,0.06347755410566204,6.809744,0.0,4.747601,416.1936,93.90447,0.0,0.0,,,,,7.1273314333333335,6.915942,6.062356233333333,5.9444388,20.657916333333333,,,0.9358778,1.374485,,,0,,,,,,,,3,,413.62088591969183
2022-01-13 01:57:39,amb,soil,amb,amb,18.0,-20,358.7544180148067,426.7560128923175,426.79099941878906,4.996614,46.73145,357.14684672333425,357.9506323690705,426.77350615555326,1.1367245614409676,0.024739210118220063,6.826991,0.0,4.747601,416.139,,0.0,0.0,,,,,7.122202049999999,6.911853,6.06299495,5.9453379,20.6579465,,,0.93724205,1.3437895,,,0,,,,,,,,3,,413.61618949685476
2022-01-13 01:57:40,amb,soil,amb,amb,18.0,-19,353.715717027694,426.94225853323474,426.9491720384657,5.007435,45.66883,353.6913171785029,353.7035171030984,426.9457152858502,0.017253298822934825,0.004888586430576805,6.844238,0.0,4.747601,416.0844,93.90447,0.0,0.0,,,,,7.117072666666666,6.907764,6.063633666666666,5.946237,20.657976666666666,,,0.9386063,1.313094,,,0,,,,,,,,3,,413.645715000274
2022-01-13 01:57:41,amb,soil,amb,amb,18.0,-18,353.409617836578,426.94225853323474,426.95818054528166,5.036901,45.51204,353.6913171785029,353.5504675075405,426.9502195392582,0.19919151493090892,0.011258562688517085,6.8351175,0.0,4.74078,416.2754,,0.0,0.0,,,,,7.111943283333333,6.903675,6.064272383333333,5.9471361,20.658006833333335,,,0.93451355,1.3386735,,,0,,,,,,,,3,,413.64648726100813
2022-01-13 01:57:42,amb,soil,amb,amb,18.0,-17,362.61417466410745,426.9203657666702,426.9272792719011,5.04773,45.93242,362.61302954483136,362.6136021044694,426.92382251928564,0.000809721605389775,0.004888586430536611,6.825997,0.0,4.733959,416.4664,93.90993,0.0,0.0,,,,,7.1068139,6.899586,6.0649111,5.9480352,20.658037,,,0.9304208,1.364253,,,0,,,,,,,,3,,413.6419614539147
2022-01-13 01:57:43,amb,soil,amb,amb,18.0,-16,350.165230669043,426.9490672883864,426.9508480397337,5.050514,45.3897,350.15994550315327,350.16258808609814,426.9499576640601,0.003737176640334705,0.001259181353301157,6.8216855,0.0,4.74078,416.76655000000005,,0.0,0.0,,,,,7.1016845166666664,6.895497,6.065549816666667,5.9489343,20.65806716666667,,,0.9311029,1.3676635,,,0,,,,,,,,3,,413.64644236212825
2022-01-13 01:57:44,amb,soil,amb,amb,18.0,-15,358.5671469701124,427.0440756102716,427.0547601183558,5.06736,45.48824,358.545301617768,358.5562242939402,427.0494178643137,0.015446996780114425,0.0075550881199677195,6.817374,0.0,4.747601,417.0667,93.90447,0.0,0.0,,,,,7.096555133333333,6.891408,6.066188533333333,5.9498334,20.658097333333334,,,0.931785,1.371074,,,0,,,,,,,,3,,413.66349495671255
2022-01-13 01:57:45,amb,soil,amb,amb,18.0,-14,362.5896867288182,426.93702102927193,426.9315740251506,5.058604,46.67841,362.60853715382507,362.59911194132167,426.93429752721124,0.013329263350599465,0.0038516135513379656,6.8346205,0.0,4.74078,416.3027,,0.0,0.0,,,,,7.09142575,6.887319,6.066827249999999,5.9507325,20.6581275,,,0.931785,1.374485,,,0,,,,,,,,3,,413.64375740911055
2022-01-13 01:57:46,amb,soil,amb,amb,18.0,-13,360.74058335618315,426.93702102927193,426.89407349677697,5.033967,47.89194,362.60853715382507,361.6745602550041,426.91554726302445,1.3208427972557635,0.030368491462418313,6.851867,0.0,4.733959,415.5387,93.91538,0.0,0.0,,,,,7.086296366666667,6.88323,6.067465966666666,5.9516316,20.658157666666668,,,0.931785,1.377896,,,0,,,,,,,,3,,413.64054264931
2022-01-13 01:57:47,amb,soil,amb,amb,18.0,-12,361.68028585138467,426.89407349677697,426.9515812902886,5.021562,47.08667,360.74058335618315,361.21043460378394,426.92282739353277,0.664470006654911,0.040664150763131054,6.8523635,0.0,4.733959,416.05715,,0.0,0.0,,,,,7.0811669833333335,6.879141,6.068104683333333,5.9525307,20.658187833333333,,,0.9338314,1.3591375,,,0,,,,,,,,3,,413.6417908381711
2022-01-13 01:57:48,amb,soil,amb,amb,18.0,-11,358.1369344666849,426.9516860403678,427.0034325795203,5.053229,46.60057,361.68028585138467,359.90861015903477,426.977559309944,2.505527792247934,0.036590328737650384,6.85286,0.0,4.733959,416.5756,93.90447,0.0,0.0,,,,,7.076037599999999,6.875052,6.0687434,5.9534298,20.658218,,,0.9358778,1.340379,,,0,,,,,,,,3,,413.65117470406926
2022-01-13 01:57:49,amb,soil,amb,amb,18.0,-10,357.631848779819,427.0034325795203,427.1338464281941,5.073083,45.18672,358.1369344666849,357.884391623252,427.0686395038572,0.3571495142631609,0.09221651675788808,6.857668,0.0,4.74078,416.76660000000004,,0.0,0.0,,,,,7.070908216666666,6.870963,6.069382116666667,5.9543289,20.658248166666667,,,0.9338314,1.3727800000000001,,,0,,,,,,,,3,,413.66679053449684
2022-01-13 01:57:50,amb,soil,amb,amb,18.0,-9,349.66816081710994,427.1757464598965,427.1942872239248,5.102412,45.81353,349.64728441184536,349.6577226144776,427.1850168419106,0.014761847729378356,0.013110299972771671,6.862476,0.0,4.747601,416.9576,93.90447,0.0,0.0,,,,,7.065778833333333,6.866874,6.070020833333333,5.955228,20.658278333333335,,,0.931785,1.405181,,,0,,,,,,,,3,,413.68674359672235
2022-01-13 01:57:51,amb,soil,amb,amb,18.0,-8,357.9967894845078,426.96519880059185,426.9665605516222,5.104586,46.40465,358.0231272278585,358.0099583561831,426.965879676107,0.018623596924406963,0.00096290338784454,6.8701055,0.0,4.747601,416.712,,0.0,0.0,,,,,7.06064945,6.862785,6.07065955,5.9561271,20.6583085,,,0.9324671499999999,1.405181,,,0,,,,,,,,3,,413.6491722140259
2022-01-13 01:57:52,amb,soil,amb,amb,18.0,-7,357.9686019330957,426.96519880059185,426.88338898869284,5.053607,48.16764,358.0231272278585,357.99586458047713,426.92429389464235,0.03855520567293911,0.05784827276138339,6.877735,0.0,4.747601,416.4664,93.90993,0.0,0.0,,,,,7.055520066666666,6.858696,6.071298266666666,5.9570262,20.65833866666667,,,0.9331493,1.405181,,,0,,,,,,,,3,,413.6420422718985
2022-01-13 01:57:53,amb,soil,amb,amb,18.0,-6,355.75843364409104,426.88338898869284,426.70363785268944,5.02113,47.92708,357.9686019330957,356.8635177885934,426.79351342069117,1.5628249847186817,0.1271032471939921,6.8739205000000005,0.0,4.7544225,416.63009999999997,,0.0,0.0,,,,,7.050390683333333,6.854607,6.071936983333333,5.9579253,20.658368833333334,,,0.9331493,1.3881275,,,0,,,,,,,,3,,413.61961977127874
2022-01-13 01:57:54,amb,soil,amb,amb,18.0,-5,355.4199187688511,426.70363785268944,426.6903345926239,5.005245,48.61647,355.75843364409104,355.58917620647105,426.6969862226567,0.2393661638146678,0.009406825404222306,6.870106,0.0,4.761244,416.7938,93.91538,0.0,0.0,,,,,7.0452613,6.850518,6.0725757,5.9588244,20.658399,,,0.9331493,1.371074,,,0,,,,,,,,3,,413.6030700441493
2022-01-13 01:57:55,amb,soil,amb,amb,18.0,-4,351.45604435152177,426.769316152383,426.7659641498468,4.999885,47.89706,351.44917363586507,351.4526089936934,426.7676401511149,0.004858329632459232,0.0023702237238941025,6.874416999999999,0.0,4.7544225,416.6847,,0.0,0.0,,,,,7.040131916666667,6.846429,6.073214416666667,5.9597235,20.658429166666668,,,0.9338314,1.379601,,,0,,,,,,,,3,,413.6151837619451
2022-01-13 01:57:56,amb,soil,amb,amb,18.0,-3,363.3826377844804,426.57353825425344,426.570500501955,4.995195,47.847,363.4110015080888,363.3968196462846,426.5720193781042,0.020056181303226048,0.0021480152497915916,6.878728,0.0,4.747601,416.5756,93.90993,0.0,0.0,,,,,7.0350025333333335,6.84234,6.073853133333333,5.9606226,20.658459333333333,,,0.9345135,1.388128,,,0,,,,,,,,3,,413.58164429866326
2022-01-13 01:57:57,amb,soil,amb,amb,18.0,-2,358.9749856046065,426.5960595212935,426.60056377470147,5.002406,47.83613,358.9680268028516,358.97150620372906,426.5983116479975,0.004920615909806183,0.0031849881289500426,6.878728,0.0,4.747601,416.63015,,0.0,0.0,,,,,7.029873149999999,6.838251,6.074491849999999,5.9615217,20.6584895,,,0.93314925,1.3983595,,,0,,,,,,,,3,,413.58615214620477
2022-01-13 01:57:58,amb,soil,amb,amb,18.0,-1,354.5928783931999,426.74009088027054,426.74229063193496,5.005928,47.60296,354.5720019879353,354.5824401905676,426.74119075610275,0.014761847729378356,0.0015554593188381628,6.878728,0.0,4.747601,416.6847,93.90447,0.0,0.0,,,,,7.024743766666666,6.834162,6.075130566666666,5.9624208,20.658519666666667,,,0.931785,1.408591,,,0,,,,,,,,3,,413.61064897507566
2022-01-13 01:57:59,amb,soil,amb,amb,18.0,0,361.4605991225665,426.73998613019137,426.7504611381169,5.022562,47.64907,361.45126199616124,361.4559305593639,426.7452236341542,0.0066023453979728785,0.0074069491371389256,6.878728,0.0,4.7339585,416.38455,,0.0,0.0,,,,,7.019614383333333,6.830073,6.075769283333333,5.9633199,20.658549833333335,,,0.931785,1.40177,,,0,,,,,,,,3,,413.61134041782606
2022-01-13 02:09:30,irr,soil,chs_irr3,cc,20.0,-29,309.7222604195229,475.1787272799324,475.57541583007503,7.426123,17.23198,311.3664755278311,310.544367973677,475.3770715550037,1.1626356528140835,0.2805011638249218,7.964316,0.0,4.474658,414.7188,93.92601,0.0,0.0,,,,,7.614162,7.515384,6.913962,6.953889,20.65106,,,0.9372227,1.364225,,,0,,,,,0.9372227,0.017671458676442587,0.9372227,3,,421.9493407874552
2022-01-13 02:09:31,irr,soil,chs_irr3,cc,20.0,-28,311.34577529476286,475.57541583007503,475.8115225087182,7.451497,16.84232,309.7222604195229,310.5340178571429,475.6934691693966,1.147998377639399,0.166952633552027,7.9686185,0.0,4.461016,415.01895,,0.0,0.0,,,,,7.614567200000001,7.5154111666666665,6.913106866666666,6.952826433333333,20.651222333333333,,,0.93926905,1.3761619999999999,,,0,,,,,0.93926905,0.017671458676442587,0.93926905,3,,422.00358761414475
2022-01-13 02:09:32,irr,soil,chs_irr3,cc,20.0,-27,311.8372076364135,475.8115225087182,475.89437982140976,7.455395,18.09131,311.34577529476286,311.5914914655882,475.852951165064,0.34749514127554915,0.05858896767508523,7.972921,0.0,4.447374,415.3191,93.92601,0.0,0.0,,,,,7.6149724,7.515438333333333,6.912251733333333,6.951763866666666,20.65138466666667,,,0.9413154,1.388099,,,0,,,,,0.9413154,0.017671458676442587,0.9413154,3,,422.03093103200104
2022-01-13 02:09:33,irr,soil,chs_irr3,cc,20.0,-26,307.20616911159857,475.79612424706755,475.7899439923915,7.446611,17.10447,307.22431484782015,307.2152419797094,475.79303411972955,0.012830973131904249,0.004370099990897094,7.963814,0.0,4.4472325,414.8805,,0.0,0.0,,,,,7.6153776,7.5154655,6.9113966,6.9507012999999995,20.651547,,,0.93992135,1.3863495000000001,,,0,,,,,0.93992135,0.017671458676442587,0.93992135,3,,422.020658168281
2022-01-13 02:09:34,irr,soil,chs_irr3,cc,20.0,-25,312.1412808472717,475.41713846031917,475.4210142132517,7.452047,17.54886,312.192282698108,312.16678177268983,475.41907633678545,0.03606375457942283,0.0027405711807852143,7.954707,0.0,4.447091,414.4419,93.92513,0.0,0.0,,,,,7.615782800000001,7.515492666666667,6.9105414666666665,6.949638733333333,20.651709333333333,,,0.9385273,1.3846,,,0,,,,,0.9385273,0.017671458676442587,0.9385273,3,,421.9565425677904
2022-01-13 02:09:35,irr,soil,chs_irr3,cc,20.0,-24,310.9369677131889,475.41713846031917,474.91224307830504,7.44777,18.18727,312.192282698108,311.56462520564844,475.1646907693121,0.8876417383613813,0.3570149484119612,7.954707,0.0,4.460732500000001,414.03265,,0.0,0.0,,,,,7.616188,7.515519833333333,6.909686333333333,6.948576166666666,20.65187166666667,,,0.93920935,1.3760745,,,0,,,,,0.93920935,0.017671458676442587,0.93920935,3,,421.91292779586
2022-01-13 02:09:36,irr,soil,chs_irr3,cc,20.0,-23,307.4453228681108,474.746947453239,474.7523944573603,7.455655,17.4236,307.46487798190293,307.4551004250069,474.7496709552996,0.01382755356929468,0.0038516135513379656,7.954707,0.0,4.474374,413.6234,93.92513,0.0,0.0,,,,,7.6165932000000005,7.515547,6.9088312,6.9475136,20.652034,,,0.9398914,1.367549,,,0,,,,,0.9398914,0.017671458676442587,0.9398914,3,,421.8417720510018
2022-01-13 02:09:37,irr,soil,chs_irr3,cc,20.0,-22,309.76189916369617,474.746947453239,475.0815192063828,7.447986,17.74991,307.46487798190293,308.6133885727995,474.9142333298109,1.6242392541751378,0.2365779554414464,7.9461015,0.0,4.4675530000000006,413.70525,,0.0,0.0,,,,,7.6169984,7.515574166666667,6.9079760666666665,6.946451033333333,20.652196333333336,,,0.93852725,1.3794849999999999,,,0,,,,,0.93852725,0.017671458676442587,0.93852725,3,,421.86998650712803
2022-01-13 02:09:38,irr,soil,chs_irr3,cc,20.0,-21,308.3437129832739,475.08162395646207,475.0619309415619,7.449637,18.47844,309.76181107759805,309.052762030436,475.07177744901196,1.0027467788843174,0.013925064377908,7.937496,0.0,4.460732,413.7871,93.92513,0.0,0.0,,,,,7.6174036,7.515601333333334,6.907120933333333,6.9453884666666665,20.652358666666668,,,0.9371631,1.391421,,,0,,,,,0.9371631,0.017671458676442587,0.9371631,3,,421.8969976732731
2022-01-13 02:09:39,irr,soil,chs_irr3,cc,20.0,-20,306.10932101727445,475.0619309415619,474.57191007080206,7.449481,18.17536,308.3437129832739,307.22651700027416,474.816920506182,1.5799537109869628,0.34649708063722634,7.950404000000001,0.0,4.460732,414.27819999999997,,0.0,0.0,,,,,7.617808800000001,7.5156285,6.9062658,6.9443259,20.652521,,,0.9378451999999999,1.360728,,,0,,,,,0.9378451999999999,0.017671458676442587,0.9378451999999999,3,,421.8533020833589
2022-01-13 02:09:40,irr,soil,chs_irr3,cc,20.0,-19,311.0810765697834,474.2741055954771,474.2750483461905,7.450803,17.75693,311.12256512201805,311.10182084590076,474.2745769708338,0.02933683662671586,0.0006666254223879229,7.963312,0.0,4.460732,414.7693,93.92513,0.0,0.0,,,,,7.618214,7.5156556666666665,6.905410666666667,6.943263333333333,20.652683333333336,,,0.9385273,1.330035,,,0,,,,,0.9385273,0.017671458676442587,0.9385273,3,,421.76031650309557
2022-01-13 02:09:41,irr,soil,chs_irr3,cc,20.0,-18,315.1448406224294,474.3678569164113,474.374246671246,7.459869,16.5951,315.1271353166986,315.135987969564,474.37105179382866,0.01251954174520969,0.004518238973725888,7.9499245,0.0,4.460732,414.5783,,0.0,0.0,,,,,7.6186192,7.515682833333334,6.904555533333333,6.942200766666667,20.652845666666668,,,0.93920935,1.3522020000000001,,,0,,,,,0.93920935,0.017671458676442587,0.93920935,3,,421.77685725044904
2022-01-13 02:09:42,irr,soil,chs_irr3,cc,20.0,-17,313.48485810255,474.3678569164113,473.99232788227835,7.445444,16.94854,315.1271353166986,314.3059967096243,474.18009239934486,1.1612653547126515,0.2655391265678554,7.936537,0.0,4.460732,414.3873,93.92513,0.0,0.0,,,,,7.619024400000001,7.51571,6.9037004,6.941138199999999,20.653008,,,0.9398914,1.374369,,,0,,,,,0.9398914,0.017671458676442587,0.9398914,3,,421.7441169872293
2022-01-13 02:09:43,irr,soil,chs_irr3,cc,20.0,-16,306.8003564573622,474.01956290288496,474.0172584011413,7.44223,17.80016,306.79806621880994,306.7992113380861,474.01841065201313,0.0016194432108599388,0.0016295288101922684,7.9633335,0.0,4.4539115,414.7147,,0.0,0.0,,,,,7.6194296,7.515737166666667,6.902845266666667,6.940075633333333,20.653170333333335,,,0.9398914,1.370959,,,0,,,,,0.9398914,0.017671458676442587,0.9398914,3,,421.71639641878187
2022-01-13 02:09:44,irr,soil,chs_irr3,cc,20.0,-15,307.1953345215245,474.01956290288496,474.92208958575515,7.447752,16.3521,306.79806621880994,306.9967003701672,474.47082624432005,0.28091111079993897,0.6381827376593111,7.99013,0.0,4.447091,415.0421,93.92513,0.0,0.0,,,,,7.6198348000000005,7.515764333333333,6.901990133333333,6.939013066666666,20.653332666666667,,,0.9398914,1.367549,,,0,,,,,0.9398914,0.017671458676442587,0.9398914,3,,421.7939637236892
2022-01-13 02:09:45,irr,soil,chs_irr3,cc,20.0,-14,312.2180919248698,476.0014344024094,476.00174865264717,7.448177,18.01045,312.06491020016455,312.14150106251714,476.00159152752826,0.10831583629292221,0.0002222084741025114,7.968116,0.0,4.460732500000001,414.05995,,0.0,0.0,,,,,7.620240000000001,7.515791500000001,6.901135,6.9379504999999995,20.653495,,,0.94057345,1.3624334999999999,,,0,,,,,0.94057345,0.017671458676442587,0.94057345,3,,422.05641563622964
2022-01-13 02:09:46,irr,soil,chs_irr3,cc,20.0,-13,305.7085292706334,476.68786167177433,476.6825194177323,7.440603,17.08774,305.6148056621881,305.66166746641073,476.6851905447533,0.06627259908895582,0.0037775440599436653,7.946102,0.0,4.474374,413.0778,93.92513,0.0,0.0,,,,,7.6206452,7.515818666666667,6.900279866666667,6.936887933333333,20.653657333333335,,,0.9412555,1.357318,,,0,,,,,0.9412555,0.017671458676442587,0.9412555,3,,422.17361967230863
2022-01-13 02:09:47,irr,soil,chs_irr3,cc,20.0,-12,307.8891006306553,476.68786167177433,477.1734830392054,7.447264,16.45437,305.6148056621881,306.75195314642167,476.93067235548983,1.6081693946216344,0.3433861619995902,7.9198055,0.0,4.474374,414.22365,,0.0,0.0,,,,,7.621050400000001,7.515845833333334,6.899424733333333,6.935825366666666,20.653819666666667,,,0.9419375999999999,1.3641385000000001,,,0,,,,,0.9419375999999999,0.017671458676442587,0.9419375999999999,3,,422.21570788232253
2022-01-13 02:09:48,irr,soil,chs_irr3,cc,20.0,-11,300.00301652042776,477.04422144140335,477.045687942513,7.449361,16.36439,300.01931244858787,300.01116448450784,477.0449546919582,0.011522961307738867,0.0010369728792388399,7.893509,0.0,4.474374,415.3695,93.92513,0.0,0.0,,,,,7.6214556,7.515873,6.8985696,6.9347628,20.653982000000003,,,0.9426197,1.370959,,,0,,,,,0.9426197,0.017671458676442587,0.9426197,3,,422.2353017535089
2022-01-13 02:09:49,irr,soil,chs_irr3,cc,20.0,-10,312.40976727447213,476.3181986420797,476.3316066522245,7.46838,17.16207,312.5034027968193,312.45658503564573,476.3249026471521,0.06621031281160886,0.00948089489557641,7.885383,0.0,4.460732500000001,414.82385,,0.0,0.0,,,,,7.6218608,7.5159001666666665,6.897714466666667,6.933700233333333,20.654144333333335,,,0.9405735,1.3641385000000001,,,0,,,,,0.9405735,0.017671458676442587,0.9405735,3,,422.11184779334855
2022-01-13 02:09:50,irr,soil,chs_irr3,cc,20.0,-9,304.6822381409378,475.66623414879007,475.6723096533869,7.477057,16.81626,304.77050041129695,304.72636927611734,475.66927190108845,0.06241084989388701,0.004296030499542989,7.877257,0.0,4.447091,414.2782,93.92513,0.0,0.0,,,,,7.622266000000001,7.515927333333334,6.8968593333333335,6.9326376666666665,20.654306666666667,,,0.9385273,1.357318,,,0,,,,,0.9385273,0.017671458676442587,0.9385273,3,,421.99943895764244
2022-01-13 02:09:51,irr,soil,chs_irr3,cc,20.0,-8,306.8728513161502,475.66623414879007,475.56033181866223,7.46426,17.63511,304.77050041129695,305.8216758637236,475.61328298372615,1.4865865812554195,0.07488425577684714,7.868171,0.0,4.460732500000001,414.6056,,0.0,0.0,,,,,7.6226712,7.5159545,6.8960042,6.9315751,20.654469000000002,,,0.9378451999999999,1.369254,,,0,,,,,0.9378451999999999,0.017671458676442587,0.9378451999999999,3,,421.9898395771208
2022-01-13 02:09:52,irr,soil,chs_irr3,cc,20.0,-7,310.6920883602961,475.6404656292931,475.6353328754095,7.45704,17.5738,310.6848653002468,310.6884768302715,475.6378992523513,0.005107474741766647,0.003629405077235454,7.859085,0.0,4.474374,414.933,93.92513,0.0,0.0,,,,,7.6230764,7.515981666666667,6.895149066666667,6.930512533333333,20.654631333333334,,,0.9371631,1.38119,,,0,,,,,0.9371631,0.017671458676442587,0.9371631,3,,421.994060071831
2022-01-13 02:09:53,irr,soil,chs_irr3,cc,20.0,-6,307.4706916643817,475.5824340853852,475.59688959632257,7.47758,17.17069,307.4690180285166,307.46985484644915,475.58966184085386,0.0011834392694714787,0.01022158980931844,7.872474,0.0,4.4811945,415.31495,,0.0,0.0,,,,,7.623481600000001,7.516008833333333,6.8942939333333335,6.929449966666667,20.654793666666666,,,0.9378451999999999,1.38119,,,0,,,,,0.9378451999999999,0.017671458676442587,0.9378451999999999,3,,421.98578969815424
2022-01-13 02:09:54,irr,soil,chs_irr3,cc,20.0,-5,308.3927769399507,475.5824340853852,475.4357839744268,7.472461,17.29818,307.4690180285166,307.93089748423364,475.50910902990597,0.6531961904565599,0.10369728792046748,7.885863,0.0,4.488015,415.6969,93.92513,0.0,0.0,,,,,7.6238868,7.516036000000001,6.8934388,6.9283874,20.654956000000002,,,0.9385273,1.38119,,,0,,,,,0.9385273,0.017671458676442587,0.9385273,3,,421.9719788026984
2022-01-13 02:09:55,irr,soil,chs_irr3,cc,20.0,-4,312.3030950095969,474.99834764345354,475.00410889781256,7.480767,16.63361,312.36105566218805,312.33207533589245,475.0012282706331,0.04098437048918883,0.004073822025400282,7.8772565,0.0,4.4811945,415.17855,,0.0,0.0,,,,,7.6242920000000005,7.516063166666667,6.892583666666667,6.927324833333333,20.655118333333334,,,0.9398914,1.362433,,,0,,,,,0.9398914,0.017671458676442587,0.9398914,3,,421.88490191502933
